Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
520142,5,2,2544,Adelaide,WA,1978,Apartment,1,8546
877210,3,3,3613,Adelaide,SA,1957,Apartment,1,3672
1356645,1,2,3424,Adelaide,NSW,1975,Townhouse,0,9423
573647,5,3,1141,Perth,WA,1979,House,1,8427
478934,5,3,1633,Melbourne,WA,1980,Townhouse,1,8462
691747,5,1,3948,Perth,QLD,1966,Apartment,0,2789
149933,3,3,2707,Perth,SA,1989,House,0,3304
996377,3,3,2976,Adelaide,NSW,2000,Apartment,0,3860
1534374,2,1,3326,Sydney,SA,2012,Townhouse,0,9942
1681980,2,1,1967,Melbourne,QLD,2021,Apartment,0,9445
1708086,5,1,3758,Sydney,NSW,1953,Apartment,0,1271
1963796,3,2,2191,Brisbane,NSW,2004,Apartment,1,1235
1643957,5,2,3189,Adelaide,WA,2020,Apartment,0,3114
498611,3,3,2507,Perth,QLD,1954,House,1,9466
1096404,3,2,1325,Brisbane,NSW,2002,House,0,2507
332049,2,1,2441,Melbourne,SA,1993,Apartment,0,7574
1420617,3,3,2224,Melbourne,NSW,1982,House,0,1543
475958,1,1,2405,Sydney,VIC,2012,Apartment,0,5185
1731594,5,3,1094,Adelaide,SA,2003,Townhouse,0,4701
401732,1,3,1402,Brisbane,NSW,1976,House,1,9392
789228,4,1,3197,Perth,SA,1952,Townhouse,0,7708
1637954,4,3,1353,Melbourne,SA,1982,Apartment,1,8106
279501,2,2,1308,Adelaide,WA,1974,House,1,7816
510703,3,1,2790,Sydney,QLD,1989,House,0,4682
1872898,4,1,2661,Brisbane,VIC,1987,Townhouse,0,6719
1913115,2,1,2712,Adelaide,SA,2021,Apartment,1,5670
803874,2,1,2351,Brisbane,VIC,2009,Apartment,0,7659
1140011,5,1,3111,Melbourne,VIC,1982,Apartment,0,4333
1028060,3,3,1121,Melbourne,QLD,2020,House,0,5589
1667120,4,3,1664,Adelaide,WA,1965,Townhouse,1,8215
1081672,4,3,3315,Brisbane,WA,1977,House,0,8646
1715717,1,1,3030,Brisbane,WA,1954,House,0,6906
140821,4,1,2075,Melbourne,QLD,1999,Apartment,1,9806
730884,2,2,2521,Sydney,WA,2000,Apartment,0,8910
425254,1,1,3598,Melbourne,QLD,1954,Townhouse,1,9288
732544,5,3,1592,Sydney,VIC,1973,Apartment,0,5079
1790803,5,1,1945,Melbourne,WA,1981,Townhouse,1,3582
712881,1,2,2963,Sydney,QLD,1995,Apartment,0,3525
288668,3,3,1527,Melbourne,NSW,1995,House,0,3691
590116,2,1,3984,Adelaide,VIC,2022,Apartment,1,4600
489790,4,3,1768,Brisbane,VIC,2006,Apartment,1,3254
1243138,2,1,2778,Brisbane,NSW,1951,House,1,7076
611057,5,1,1554,Adelaide,QLD,1996,House,1,6379
1302321,3,3,3595,Melbourne,VIC,1964,Townhouse,0,4125
1966858,1,2,2218,Sydney,QLD,1997,Townhouse,0,4335
1780505,1,1,2483,Perth,SA,1958,House,0,7095
723836,4,2,3348,Adelaide,NSW,1999,Apartment,1,7568
1106042,5,2,3005,Sydney,VIC,2006,House,0,8788
1334176,3,1,2028,Melbourne,SA,1980,Apartment,1,1657
794105,3,1,3465,Sydney,WA,2013,House,1,3237
1605030,3,1,3749,Melbourne,SA,2017,Townhouse,1,3127
882686,1,3,2450,Brisbane,SA,1990,Apartment,0,1712
278399,5,3,3482,Brisbane,QLD,1983,Townhouse,1,2429
617570,5,2,3352,Adelaide,WA,2005,Apartment,0,7754
1964536,1,1,1456,Perth,QLD,1974,House,1,7350
1117983,2,3,1359,Adelaide,NSW,1999,House,0,6241
1705634,5,2,2249,Adelaide,VIC,1980,Apartment,1,9547
1448297,2,1,2236,Melbourne,VIC,1957,Townhouse,1,4487
1198198,3,3,1268,Melbourne,WA,2009,House,1,6252
334589,3,2,885,Melbourne,VIC,1965,Apartment,1,9228
1025407,4,2,898,Perth,NSW,1961,Apartment,1,2830
486557,3,3,2316,Sydney,WA,2009,Apartment,1,6370
583401,3,3,3611,Adelaide,NSW,2020,House,0,2028
1361798,4,2,1905,Sydney,WA,1987,Apartment,0,2056
1610864,4,1,3517,Sydney,WA,2008,Apartment,0,9900
1830565,3,2,1759,Perth,NSW,1957,House,0,5929
684233,2,3,2977,Sydney,QLD,1976,Townhouse,0,3916
1056408,2,2,1652,Brisbane,WA,1993,House,0,8456
1303883,5,1,2277,Sydney,SA,1966,Townhouse,0,8329
1544934,2,1,1128,Sydney,VIC,1979,House,1,9486
626329,4,2,1357,Adelaide,QLD,2005,Apartment,0,2328
429538,3,3,2816,Perth,QLD,1994,Apartment,0,4257
765110,3,3,1577,Adelaide,NSW,1998,Townhouse,1,6248
1637821,2,1,1526,Perth,QLD,1960,Apartment,0,9000
962922,2,3,2352,Sydney,VIC,1982,Apartment,0,3198
1777490,2,1,1336,Sydney,VIC,1967,House,1,3181
622635,3,1,1018,Melbourne,WA,1962,Townhouse,0,7066
377520,3,2,1915,Brisbane,QLD,1972,Apartment,0,9880
1432744,1,2,3995,Sydney,NSW,2020,House,1,4219
1238772,2,1,3353,Perth,SA,1993,Townhouse,1,2539
1425681,4,1,2015,Perth,SA,2022,House,0,6781
1105886,1,2,984,Adelaide,QLD,2021,Townhouse,0,4123
1906800,5,1,3802,Adelaide,NSW,2009,Townhouse,0,9777
1403931,3,3,3222,Melbourne,VIC,1993,House,1,4533
1043659,2,1,2411,Perth,NSW,1966,Townhouse,0,2825
344289,1,1,1304,Perth,SA,1990,Apartment,0,5031
926210,2,3,927,Adelaide,VIC,2014,Apartment,0,9024
110463,2,2,3249,Adelaide,WA,1978,House,0,6741
1419347,5,3,2808,Perth,WA,1983,House,0,9151
1196501,4,3,1617,Brisbane,QLD,2019,Apartment,0,9767
1705545,2,2,3850,Melbourne,SA,1970,Townhouse,1,9559
1048148,4,2,3922,Brisbane,SA,1974,House,1,5989
1848072,1,3,3214,Brisbane,WA,1993,Townhouse,0,4167
1974467,5,3,1127,Brisbane,SA,1962,House,1,8747
1352710,3,2,1419,Melbourne,QLD,1951,House,1,6982
750409,5,1,2394,Perth,QLD,1968,Townhouse,1,1419
1877045,4,1,3864,Brisbane,WA,1988,Townhouse,0,5683
516993,3,1,1443,Melbourne,SA,1956,Townhouse,1,6275
1428846,5,2,3102,Melbourne,SA,1967,Apartment,0,4329
1315017,1,3,2538,Perth,SA,1951,Townhouse,1,7441
567102,5,2,3122,Brisbane,WA,1957,House,1,5426
1711655,5,1,2182,Sydney,QLD,1954,House,0,2573
1805319,3,2,2151,Brisbane,VIC,2018,House,0,8651
1048096,3,1,3849,Melbourne,NSW,1971,Townhouse,1,9609
907508,5,2,1489,Perth,VIC,1959,Townhouse,1,8646
1952565,1,1,1316,Adelaide,WA,2004,Townhouse,0,6090
1068265,5,3,1305,Sydney,VIC,1983,House,0,5186
544073,4,3,3450,Melbourne,NSW,1991,House,1,7478
297957,5,3,3179,Adelaide,WA,1982,Townhouse,0,4682
1705808,2,2,1166,Brisbane,SA,2001,House,0,9502
1761327,5,3,2412,Sydney,QLD,1992,Apartment,0,5354
588025,5,3,984,Melbourne,VIC,1977,Townhouse,0,2437
960022,4,1,1191,Sydney,VIC,2004,Apartment,1,4775
1728169,2,2,2676,Brisbane,VIC,1952,Apartment,1,3738
1017677,1,2,3575,Brisbane,QLD,1999,Townhouse,1,8170
1342209,4,1,1604,Sydney,VIC,1978,Apartment,1,8712
1797874,3,3,3143,Sydney,WA,2006,Apartment,0,6154
1849531,1,1,3020,Brisbane,SA,1955,Apartment,1,9343
1402640,4,1,3021,Brisbane,SA,1971,Townhouse,0,7169
498260,5,1,1907,Melbourne,NSW,1971,Townhouse,0,1554
853486,2,2,2931,Brisbane,SA,2016,Townhouse,0,8481
1331714,2,1,1659,Melbourne,VIC,2020,House,0,4161
1475107,2,2,1710,Melbourne,QLD,1986,Apartment,1,2390
1392678,4,1,3303,Adelaide,VIC,1997,Apartment,1,2033
611821,1,3,3450,Adelaide,VIC,1955,House,1,9767
171723,1,1,2201,Brisbane,SA,1990,Apartment,0,2881
1430894,5,3,2065,Perth,VIC,1955,Townhouse,0,7925
1093428,1,1,937,Perth,WA,2007,Apartment,1,7599
1154381,1,1,2931,Perth,WA,2007,Townhouse,0,5944
1222832,4,3,2949,Adelaide,QLD,1950,Apartment,1,4924
1063120,1,2,1251,Perth,VIC,1969,Townhouse,0,3855
1719003,5,2,3196,Perth,NSW,1994,Apartment,1,7377
1220741,1,1,3518,Sydney,QLD,1965,Townhouse,0,2915
1624913,4,3,1915,Adelaide,VIC,1954,House,0,7249
416278,2,2,3011,Melbourne,NSW,1950,House,0,7278
716860,1,3,1988,Melbourne,WA,1979,Apartment,0,9278
1091348,2,2,3406,Sydney,VIC,2020,House,1,6415
1475975,4,3,3463,Melbourne,SA,1968,Townhouse,0,8940
801144,4,3,1578,Adelaide,NSW,1962,Townhouse,1,6711
881839,2,1,3400,Adelaide,WA,1953,Apartment,0,5422
878536,5,2,1195,Perth,NSW,1965,Townhouse,0,8372
830924,1,3,3332,Perth,SA,1983,House,1,7792
871605,5,1,1496,Adelaide,WA,1951,Apartment,0,4971
825049,1,2,3721,Perth,SA,2003,Apartment,0,6746
503082,4,1,2503,Sydney,NSW,2014,Apartment,1,6036
1737610,5,3,3021,Perth,NSW,2011,Townhouse,0,1838
449652,1,3,858,Brisbane,VIC,1973,Townhouse,1,2428
1070103,2,3,1411,Sydney,VIC,2010,Apartment,1,3486
1669757,4,1,3134,Brisbane,WA,2020,House,1,9675
1956760,4,3,1010,Perth,NSW,2003,Apartment,0,3789
324352,1,3,2508,Adelaide,VIC,2015,Apartment,1,5451
690280,5,1,3456,Adelaide,QLD,2013,Apartment,1,7027
399282,3,1,2048,Sydney,QLD,1962,Townhouse,1,6031
1676338,5,1,1798,Brisbane,VIC,2014,Apartment,1,5176
1177748,2,2,3159,Sydney,VIC,1993,House,1,6593
230167,2,1,2123,Melbourne,WA,1978,House,0,5716
1730176,1,2,3408,Melbourne,SA,1955,House,1,9241
819832,1,3,1321,Adelaide,SA,2019,Apartment,1,9861
1192823,1,1,2443,Adelaide,WA,2001,House,1,5575
1470460,2,1,1984,Brisbane,SA,1979,Townhouse,0,5300
1745359,1,3,1243,Melbourne,WA,1993,House,0,5775
1832529,3,3,2633,Brisbane,NSW,1980,House,1,1236
1522449,3,1,934,Sydney,SA,1955,Townhouse,0,1979
1624674,2,1,3389,Brisbane,QLD,1989,House,1,4992
1103123,5,2,3932,Adelaide,VIC,2001,Apartment,1,6629
1590996,3,3,1152,Sydney,NSW,2019,Apartment,0,7985
1037285,3,3,3602,Adelaide,NSW,2016,Townhouse,1,7372
805781,2,2,1753,Melbourne,VIC,1973,House,0,9305
1442988,2,3,2174,Melbourne,NSW,1992,House,1,1019
1637700,5,1,2162,Melbourne,QLD,1997,Townhouse,0,8514
314983,4,3,3893,Melbourne,QLD,1992,Apartment,1,6412
1940858,4,2,3757,Perth,SA,1987,Apartment,0,2800
536108,1,1,3903,Perth,SA,1978,House,0,6243
172802,5,1,3493,Adelaide,NSW,2010,Apartment,0,4652
762539,1,2,3668,Perth,NSW,1956,Apartment,0,9293
594980,1,3,2875,Brisbane,NSW,1996,House,1,2711
1979765,1,1,1268,Sydney,QLD,2018,Townhouse,0,4949
1244372,3,3,3383,Adelaide,QLD,1972,House,0,8989
365832,2,1,3400,Brisbane,NSW,2016,Townhouse,1,4623
465945,2,2,975,Melbourne,VIC,1995,Apartment,1,7785
1275702,4,3,3821,Perth,SA,1979,Townhouse,1,8293
1085476,1,3,2888,Perth,SA,1998,House,1,6029
1031579,3,2,2239,Brisbane,NSW,2006,Apartment,1,8408
628433,4,1,3321,Brisbane,NSW,2021,Apartment,1,6027
330505,5,3,3610,Brisbane,QLD,1985,Townhouse,0,9187
814523,3,2,3856,Perth,NSW,1967,House,0,2045
1925145,4,3,2783,Melbourne,SA,1970,Townhouse,1,9485
724384,4,3,3753,Sydney,WA,1996,Townhouse,0,2022
877564,3,2,3279,Sydney,NSW,1996,Apartment,1,3375
881700,5,2,2678,Sydney,WA,1972,House,0,2786
1095745,4,1,3068,Sydney,VIC,1950,House,0,1286
657415,5,1,2166,Adelaide,WA,1952,Townhouse,1,2152
1696855,2,1,3683,Perth,SA,2022,Townhouse,0,6169
242026,3,2,2408,Brisbane,NSW,2003,Townhouse,1,5912
657042,1,2,3866,Sydney,NSW,2005,House,0,2002
1831422,4,3,2891,Perth,QLD,1988,Townhouse,0,4024
1917320,2,3,3211,Sydney,NSW,1974,Apartment,0,1767
1938184,4,2,2258,Sydney,SA,1951,House,0,8496
450960,2,3,3417,Melbourne,NSW,1995,Townhouse,0,5079
1723433,2,3,1865,Melbourne,WA,1951,Apartment,1,3396
697480,2,1,3355,Melbourne,VIC,1991,Apartment,0,2463
398645,2,1,3532,Brisbane,QLD,1973,House,0,1521
302574,3,3,1939,Perth,QLD,2009,Townhouse,0,3343
1648573,3,2,3821,Brisbane,SA,1995,Apartment,0,1049
266251,2,1,1600,Adelaide,NSW,2001,Apartment,1,7210
294326,5,2,3993,Melbourne,VIC,1987,House,1,7934
1829022,1,1,1926,Adelaide,VIC,1955,House,1,7462
1413463,5,1,1349,Sydney,SA,2015,Townhouse,1,4580
818212,2,2,2998,Adelaide,SA,1990,House,0,3853
1704069,1,3,1334,Brisbane,WA,1985,Apartment,1,1555
1656026,1,1,1028,Adelaide,VIC,1974,Apartment,1,3644
1782399,3,3,2427,Perth,WA,1984,House,0,7076
1084004,1,2,3043,Adelaide,SA,1998,House,0,3011
1378233,5,3,1598,Brisbane,VIC,2004,House,0,9766
1504445,3,1,810,Adelaide,NSW,2020,Apartment,0,1996
1614560,3,1,1303,Sydney,VIC,1953,Apartment,0,2316
157063,1,3,1174,Sydney,NSW,1951,House,1,4691
482431,2,1,1805,Brisbane,SA,1953,Apartment,1,4012
559297,4,3,1102,Adelaide,QLD,2013,Apartment,1,5837
1634762,1,1,1888,Melbourne,NSW,1963,Apartment,0,4925
870150,2,2,2888,Perth,SA,2014,Townhouse,1,9898
319227,4,1,1511,Perth,WA,1964,Townhouse,0,5198
1179310,4,1,3254,Sydney,VIC,2015,Townhouse,1,4749
1130081,3,1,1686,Sydney,VIC,1999,House,0,4635
755919,2,2,3228,Melbourne,VIC,1976,House,0,7430
1958576,4,2,3430,Brisbane,NSW,1990,House,0,2764
1836561,5,1,2331,Perth,NSW,1962,Apartment,1,4797
1227348,1,2,863,Sydney,WA,1984,Apartment,1,3505
1383403,3,2,1261,Melbourne,WA,1999,House,0,7158
563104,2,3,2949,Adelaide,QLD,1979,Townhouse,0,1440
1135417,5,2,3795,Perth,VIC,1978,House,1,7663
1641332,5,2,1867,Melbourne,WA,1997,House,1,4919
1756016,2,2,1457,Melbourne,VIC,1987,House,0,7459
1079818,1,3,3706,Brisbane,WA,1998,Townhouse,1,7837
1271746,1,3,2091,Perth,NSW,1994,Apartment,1,1036
1787720,3,3,3743,Brisbane,QLD,1963,House,0,1068
1211820,5,2,912,Adelaide,NSW,1950,House,1,7715
356260,3,3,1608,Melbourne,SA,2012,Townhouse,1,8034
220365,1,3,1851,Melbourne,VIC,1983,Townhouse,0,3881
860777,1,1,819,Brisbane,VIC,2014,House,0,6688
820448,2,1,1662,Brisbane,QLD,1989,Townhouse,1,6196
1960596,3,2,1080,Sydney,SA,1952,Apartment,1,1638
1326358,3,2,2912,Perth,QLD,2021,Apartment,1,4957
697208,5,1,2441,Adelaide,QLD,1977,House,0,1586
1717180,1,3,3138,Adelaide,WA,2002,House,0,8887
472654,1,3,3720,Adelaide,NSW,2009,Townhouse,1,7145
856587,3,2,2660,Adelaide,SA,2022,Townhouse,1,5984
103058,4,2,859,Brisbane,SA,2001,House,0,3062
530497,2,3,3144,Sydney,QLD,1954,Townhouse,0,2424
1237746,4,3,1625,Melbourne,WA,1992,House,1,4992
764789,2,2,1868,Sydney,VIC,2020,Townhouse,0,8730
707229,5,1,3064,Sydney,NSW,1987,Apartment,1,7424
1616149,1,2,1256,Melbourne,NSW,1969,Townhouse,0,4530
210688,4,1,3945,Adelaide,VIC,2006,Townhouse,1,9888
1692315,3,3,3655,Melbourne,QLD,2005,Townhouse,0,1982
643261,4,3,3865,Sydney,NSW,1990,House,0,5336
1643412,1,3,2160,Sydney,SA,1952,Townhouse,0,9579
1245484,3,1,2257,Adelaide,SA,1979,Townhouse,0,5538
1886150,4,1,829,Adelaide,WA,1951,Apartment,1,8918
1480268,2,3,1570,Perth,NSW,2004,Apartment,0,7131
1949541,5,2,2251,Sydney,SA,2011,Townhouse,1,5505
431879,5,3,1353,Adelaide,SA,1964,Apartment,1,6347
1545782,2,2,3746,Adelaide,VIC,2004,Apartment,0,6090
1209295,1,1,1503,Sydney,SA,2005,House,0,5390
993421,3,1,1243,Sydney,NSW,1966,Apartment,0,4382
441802,1,1,1650,Sydney,SA,1959,Apartment,0,4536
1151788,3,3,1705,Sydney,WA,1992,Townhouse,0,7619
1536919,1,3,3659,Melbourne,SA,1973,Townhouse,1,3652
1670778,4,1,1089,Melbourne,QLD,2022,Apartment,1,6694
780632,3,2,930,Perth,SA,1961,Apartment,1,1726
800457,5,1,2707,Brisbane,QLD,1976,Townhouse,0,8289
190531,3,3,3476,Adelaide,VIC,1977,Townhouse,0,1122
1984594,3,2,2258,Adelaide,QLD,1976,Townhouse,0,7712
1631438,5,2,1922,Brisbane,SA,1969,Apartment,0,6280
665103,2,2,1182,Brisbane,VIC,1960,House,1,4548
1331688,2,2,3047,Perth,SA,2007,Apartment,1,2423
616115,1,2,1969,Melbourne,NSW,2019,Townhouse,1,7278
1739335,3,1,1319,Sydney,WA,1979,House,0,9510
1150911,5,1,1979,Sydney,WA,1970,House,0,3110
1663619,5,2,3915,Perth,WA,1963,House,1,9963
1588693,5,2,1936,Sydney,QLD,1985,House,1,1854
1003180,5,2,2375,Adelaide,QLD,2012,House,0,9194
1751768,2,1,3763,Brisbane,SA,1979,House,0,9511
1400185,3,3,3350,Adelaide,QLD,2012,House,0,9157
486940,1,2,3650,Sydney,VIC,1964,Townhouse,1,9525
493362,5,2,3365,Sydney,WA,1990,House,0,2672
477630,1,2,1801,Sydney,WA,1994,Apartment,1,7176
284708,2,2,2361,Adelaide,NSW,1951,Townhouse,0,3039
1364584,5,2,3792,Perth,QLD,1995,Apartment,0,2400
991592,5,1,3002,Sydney,VIC,1995,House,1,1536
1629964,5,3,1175,Sydney,VIC,2002,Apartment,1,4842
1703487,2,1,2318,Melbourne,SA,1957,House,0,3093
1192966,2,3,2730,Adelaide,VIC,2015,House,0,1621
1953970,5,1,3420,Sydney,WA,1958,House,0,3562
1806500,1,1,1345,Perth,NSW,1967,House,1,8669
695974,5,3,1488,Adelaide,WA,1999,House,1,3474
1583999,2,2,3444,Perth,NSW,1963,House,0,4961
107423,2,1,3722,Melbourne,NSW,2010,Apartment,1,5827
861975,4,1,2861,Melbourne,QLD,2014,Apartment,0,5115
1689710,3,3,1414,Sydney,NSW,2002,Townhouse,1,7549
979046,2,2,3302,Melbourne,QLD,2012,Townhouse,1,3316
1335622,1,2,1263,Melbourne,QLD,2003,Townhouse,0,7623
1662134,2,1,1819,Sydney,QLD,1989,Apartment,1,5289
306978,3,1,2818,Perth,QLD,2012,Apartment,1,1711
1466975,4,3,1324,Brisbane,NSW,1974,House,0,6191
157380,1,3,852,Melbourne,VIC,1962,House,1,1936
1310567,5,2,1901,Melbourne,WA,1958,Apartment,0,6565
430681,5,2,1573,Brisbane,SA,1982,Apartment,1,6293
1022799,5,2,2947,Adelaide,VIC,1989,Apartment,1,5052
344317,3,1,2248,Sydney,VIC,1992,Townhouse,0,6934
448129,4,2,888,Sydney,WA,2006,House,0,6376
656199,5,1,3484,Perth,VIC,1997,Apartment,1,4871
1885963,1,2,3786,Brisbane,WA,2007,Apartment,1,4167
1288498,3,3,1210,Melbourne,QLD,1957,House,0,4974
1578888,1,3,3592,Adelaide,VIC,1988,Apartment,1,4603
804449,5,3,3958,Brisbane,WA,2021,Apartment,0,1424
1265431,3,2,3302,Sydney,NSW,1955,Townhouse,0,3551
1255587,4,2,3237,Adelaide,QLD,1991,Apartment,0,9337
1061441,5,2,2452,Perth,SA,1956,House,1,5866
1792777,2,3,2984,Brisbane,VIC,2018,House,0,4375
1463445,2,2,2916,Brisbane,VIC,1992,Townhouse,1,5926
1240237,1,1,1862,Melbourne,VIC,2014,Townhouse,1,7879
405857,3,3,3751,Perth,NSW,1978,Apartment,0,4454
110408,5,1,3633,Sydney,NSW,1972,House,0,8645
299883,3,3,3747,Brisbane,WA,1997,Apartment,0,3680
1948504,5,1,1974,Adelaide,QLD,1969,Apartment,0,7305
1520777,4,2,3495,Brisbane,WA,1984,Townhouse,1,2434
997269,5,2,1707,Melbourne,VIC,1956,House,1,8620
1089116,1,3,3300,Perth,QLD,1957,Apartment,1,4718
291091,5,3,3181,Perth,WA,1980,House,0,6818
527329,1,1,2199,Adelaide,WA,1955,House,1,7122
786180,4,1,1965,Sydney,VIC,2016,Apartment,1,1816
524308,5,3,3324,Sydney,QLD,1968,Townhouse,1,3383
496239,5,1,3518,Adelaide,NSW,1957,House,1,2252
985998,1,1,3132,Melbourne,VIC,2003,Apartment,1,3767
1739677,3,3,1142,Melbourne,WA,2000,Townhouse,1,8221
565625,4,3,2767,Melbourne,VIC,2011,House,0,9753
1890847,5,2,1304,Perth,NSW,1988,Apartment,0,6994
153298,1,1,2750,Adelaide,WA,2000,House,0,8217
123486,5,2,2251,Adelaide,NSW,1992,Apartment,0,9153
130954,1,2,2833,Adelaide,NSW,1971,Apartment,1,2646
887881,2,1,1826,Perth,SA,2000,Townhouse,0,7766
1749854,2,3,3411,Adelaide,NSW,1997,Apartment,1,7376
882173,2,3,1514,Melbourne,WA,2010,Townhouse,0,7140
1563027,5,3,1045,Perth,QLD,1984,Townhouse,1,9115
1186802,4,3,1212,Perth,WA,1955,Apartment,0,6420
844533,4,3,1846,Melbourne,VIC,2017,Apartment,0,1040
1418819,2,2,3262,Melbourne,QLD,2010,House,0,9615
1951866,3,2,3533,Melbourne,WA,1998,Townhouse,1,6753
536075,5,1,2303,Perth,WA,2006,House,0,4491
913223,1,1,2395,Adelaide,QLD,1994,House,0,1313
1929212,3,3,1709,Brisbane,SA,1957,Townhouse,1,8368
1823394,4,1,3555,Perth,QLD,1953,Apartment,0,8474
1199069,1,1,3899,Perth,SA,1952,House,1,9959
896929,3,2,2599,Brisbane,NSW,1989,Apartment,0,8321
780010,4,3,1333,Sydney,VIC,2022,Apartment,1,7647
175831,4,3,3713,Adelaide,NSW,1989,House,0,7400
1315585,1,2,817,Adelaide,VIC,2003,Townhouse,1,7901
434526,2,2,2413,Sydney,NSW,1971,House,0,7385
1923236,4,3,2393,Sydney,VIC,1964,Apartment,0,7136
598000,3,1,3272,Sydney,SA,2003,Townhouse,0,2440
1027146,4,2,3949,Sydney,NSW,2020,House,1,5654
284885,2,1,2892,Brisbane,SA,2016,Apartment,1,9893
1128287,4,1,2822,Adelaide,WA,2015,House,1,4879
1489564,4,3,2974,Sydney,WA,1971,House,0,6868
776940,5,3,2584,Adelaide,WA,1957,Townhouse,0,9142
1718465,1,3,3221,Brisbane,SA,1994,Townhouse,0,7818
586527,1,3,1879,Melbourne,NSW,1988,House,1,9761
341205,1,1,3110,Melbourne,QLD,1977,Apartment,1,1061
1783664,2,1,2019,Brisbane,VIC,2006,Apartment,1,3180
1406932,4,3,2483,Perth,VIC,1986,Townhouse,0,5334
1692020,3,3,2664,Perth,VIC,1972,House,1,1586
1966870,4,2,3311,Perth,VIC,1964,Townhouse,1,7884
813637,1,2,957,Melbourne,NSW,2002,Townhouse,1,6371
1564410,4,3,1771,Perth,NSW,2008,Townhouse,1,7299
1683967,3,2,2716,Perth,SA,2014,House,0,9477
127620,3,2,1722,Brisbane,WA,2011,House,0,8602
248785,5,1,2450,Melbourne,QLD,1954,House,1,6094
1724783,2,2,977,Brisbane,NSW,1997,Apartment,1,3407
1637034,2,2,2827,Melbourne,NSW,2020,Apartment,1,7671
1232503,2,1,3059,Perth,WA,2016,Apartment,0,5140
403404,3,3,1882,Adelaide,NSW,2019,Townhouse,0,8314
715927,5,2,1393,Adelaide,QLD,1978,Apartment,1,9213
132490,3,2,1942,Brisbane,WA,1976,House,0,1539
255516,4,1,3776,Perth,QLD,1996,Townhouse,0,5783
1732749,3,1,1941,Adelaide,QLD,2017,Townhouse,1,4898
624145,4,1,3057,Brisbane,WA,2021,Townhouse,0,7591
951098,3,3,1760,Melbourne,VIC,1955,Townhouse,0,4118
571667,1,1,3143,Perth,WA,1995,Townhouse,0,2660
160150,4,3,3908,Melbourne,VIC,2022,Apartment,0,9540
121605,2,3,1932,Perth,QLD,1973,House,0,7298
1994580,3,3,2001,Adelaide,NSW,1955,House,0,9335
742127,4,1,1921,Brisbane,SA,1998,Townhouse,1,7996
1766949,3,2,3589,Perth,QLD,1955,Townhouse,0,9477
1243567,2,3,3531,Sydney,NSW,1951,Townhouse,0,9836
1305176,2,3,1139,Adelaide,VIC,1986,Apartment,1,1415
1794696,3,1,1972,Sydney,NSW,1988,House,1,1066
467139,4,2,2729,Adelaide,NSW,1996,Townhouse,1,1560
735696,2,1,1047,Perth,VIC,1974,House,0,8951
1077004,3,2,2597,Melbourne,QLD,1988,Apartment,1,5796
1474483,4,2,2344,Perth,WA,1997,Townhouse,0,9896
750902,3,2,2433,Sydney,QLD,1987,Apartment,0,4381
865862,5,2,3206,Perth,QLD,1960,Apartment,0,6501
1829127,5,2,2540,Adelaide,QLD,1987,Apartment,1,2042
1275482,1,3,1463,Perth,QLD,1976,House,0,5150
225506,1,1,3520,Perth,SA,2004,House,1,5465
1004948,4,1,1104,Perth,NSW,1993,Townhouse,0,5875
339254,5,2,2576,Sydney,NSW,2008,Apartment,0,1986
1787969,1,2,1338,Perth,SA,1989,Apartment,0,2638
445982,5,3,2011,Sydney,QLD,2006,Townhouse,1,3091
1004725,3,3,2036,Perth,WA,1991,House,0,9880
1586191,1,2,1740,Perth,NSW,1955,Townhouse,1,5340
1409119,3,1,1830,Brisbane,QLD,1989,Townhouse,0,8584
414197,4,3,1533,Melbourne,QLD,1977,House,1,7876
222565,5,1,1905,Perth,QLD,1962,House,0,7274
897423,1,2,3323,Sydney,VIC,1986,House,1,5328
975281,5,1,1226,Sydney,QLD,1994,House,1,6570
1321576,5,3,954,Brisbane,SA,2015,House,1,3785
1623785,3,1,3863,Adelaide,QLD,2003,Apartment,1,2875
1740215,5,1,3224,Sydney,QLD,1979,Apartment,0,4634
1197500,4,3,3064,Adelaide,NSW,2016,House,1,5125
1503015,2,1,3598,Adelaide,NSW,2005,Apartment,1,6381
1212331,2,3,1065,Perth,NSW,1994,Apartment,0,9208
559501,5,2,2863,Perth,WA,1996,Apartment,1,2865
1945825,4,2,3971,Sydney,WA,1969,House,1,4206
416625,5,2,3097,Adelaide,QLD,1979,House,1,6709
935463,2,2,2246,Brisbane,QLD,1987,Apartment,1,2743
1124732,4,3,2747,Brisbane,WA,1953,Apartment,1,5828
633865,3,3,1689,Adelaide,NSW,2008,House,1,4073
603131,5,2,2414,Perth,QLD,1950,House,1,1017
749534,1,3,802,Sydney,VIC,2022,House,0,2980
158442,1,2,1146,Perth,NSW,1997,House,0,4070
1370650,2,3,3196,Sydney,QLD,2014,House,1,4239
767086,3,3,1637,Sydney,QLD,1961,Townhouse,0,6234
1092422,3,3,2449,Adelaide,QLD,1969,Apartment,0,9384
624782,1,1,3393,Adelaide,SA,1969,House,0,7451
1036829,3,2,2463,Melbourne,NSW,2007,Apartment,0,6523
614464,3,2,2934,Sydney,SA,1951,House,1,5494
1344866,5,1,3132,Adelaide,VIC,1955,House,1,8421
